HS코드,MTI코드
7604101000,621220
7604102010,621220
7604102090,621220
7604210000,621220
7604291000,621220
7604299000,621220
7605110000,621230
7605190000,621230
7605210000,621230
7605290000,621230
7606111000,621240
7606119000,621240
7606120000,621240
7606911000,621240
7606919000,621240
7606920000,621240
7607111000,621250
7607119000,621250
7607191000,621250
7607199000,621250
7607201000,621250
7607209000,621250
7608100000,621260
7608200000,621260
7609000000,621270
7610100000,621310
7610901000,621310
7610908000,621310
7610909000,621310
9406009030,621310
9406903000,621310
7611000000,621320
7612100000,621320
7612901000,621320
7612909010,621320
7612909020,621320
7612909030,621320
7613001000,621320
7613002000,621320
7614100000,621400
7614900000,621400
7615192000,621900
7616100000,621900
7616910000,621900
7616991000,621900
7616999010,621900
7616999020,621900
7616999090,621900
7401001000,622110
7401002000,622110
7402001000,622110
7402002000,622110
7403110000,622120
7403120000,622120
7403130000,622120
7403191000,622120
7403192000,622120
7403199000,622120
7403210000,622120
7403220000,622120
7403291010,622120
7403291020,622120
7403299000,622120
7404000000,622130
7405000000,622130
7406100000,622210
7406201000,622210
7406202000,622210
7407100000,622220
7407210000,622220
7407291000,622220
7407292010,622220
7407292020,622220
7407299000,622220
7408110000,622230
7408190000,622230
7408210000,622230
7408221000,622230
7408222000,622230
7408291000,622230
7408299000,622230
7409111000,622240
7409119000,622240
7409191000,622240
7409199000,622240
7409211000,622240
7409219000,622240
7409291000,622240
7409299000,622240
7409311000,622240
7409319000,622240
7409391000,622240
7409399000,622240
7409401010,622240
7409401090,622240
7409402010,622240
7409402090,622240
7409901000,622240
7409909000,622240
7410110000,622250
7410120000,622250
7410211000,622250
7410219000,622250
7410221000,622250
7410229000,622250
7411100000,622260
7411210000,622260
7411221000,622260
7411222000,622260
7411291000,622260
7411299000,622260
7412100000,622270
7412200000,622270
7415101000,622900
7415109000,622900
7415210000,622900
7415290000,622900
7415330000,622900
7415390000,622900
7419200000,622900
7419801010,622900
7419801090,622900
7419809000,622900
7419910000,622900
7419991010,622900
7419991090,622900
7419999000,622900
7501100000,623110
7501201010,623110
7501201090,623110
7501209010,623110
7501209090,623110
7502101000,623120
7502109000,623120
7502200000,623120
7503000000,623130
7504001000,623210
7504002000,623210
7505110000,623220
7505120000,623220
7505210000,623220
7505220000,623220
7506102000,623230
7506202000,623230
7506101000,623240
7506201000,623240
7507110000,623250
7507120000,623250
7507200000,623260
7508100000,623900
7508901000,623900
7508902010,623900
7508902020,623900
7508909000,623900
8104110000,624110
8104190000,624110
8104200000,624120
8104901000,624200
8104909000,624200
8104301000,624900
8104302000,624900
7801101000,625110
7801109000,625110
7801910000,625110
7801991000,625110
7801992010,625110
7801992090,625110
7802000000,625120
7806003010,625210
7806003020,625210
7806003030,625210
7804201000,625220
7804202000,625220
7804112000,625230
7804111000,625240
7804190000,625240
7806004000,625250
7806004010,625250
7806004020,625250
7806001000,625900
7806002000,625900
7806009000,625900
7901110000,626110
7901120000,626110
7901201000,626110
7901202000,626110
7901209000,626110
7902000000,626120
7903100000,626210
7903901000,626210
7903902000,626210
7904001000,626220
7904002000,626220
7904003000,626220
7905001000,626230
7905002000,626240
7907002010,626250
7907002020,626260
7907001000,626900
7907009010,626900
7907009090,626900
8001100000,627110
8001200000,627110
8002000000,627120
8007003021,627210
8007003022,627210
8003001010,627220
8003001090,627220
8003002010,627220
8003002090,627220
8007002000,627230
8007003010,627240
8007004000,627250
8007001000,627900
8007009000,627900
8101940000,628110
8101970000,628110
8101100000,628190
8101961000,628190
8101969000,628190
8101991010,628190
8101991020,628190
8101991030,628190
8101991040,628190
8101999000,628190
8102940000,628210
8102970000,628210
8102100000,628290
8102951000,628290
8102952000,628290
8102953000,628290
8102954000,628290
8102961000,628290
8102969000,628290
8102990000,628290
8111000000,628300
2844301000,629000
2844309000,629000
8103201000,629000
8103202000,629000
8103300000,629000
8103900000,629000
8103910000,629000
8103990000,629000
8105201000,629000
8105202000,629000
8105203000,629000
8105300000,629000
8105900000,629000
8106001010,629000
8106001020,629000
8106001030,629000
8106009000,629000
8106101000,629000
8106103000,629000
8106109000,629000
8106901000,629000
8106903000,629000
8106909000,629000
8107201000,629000
8107202000,629000
8107300000,629000
8107900000,629000
8108201000,629000
8108202000,629000
8108300000,629000
8108901000,629000
8108902000,629000
8108909000,629000
8109201000,629000
8109202000,629000
8109210000,629000
8109290000,629000
8109300000,629000
8109310000,629000
8109390000,629000
8109901010,629000
8109901020,629000
8109901030,629000
8109901090,629000
8109909000,629000
8109911010,629000
8109911020,629000
8109911030,629000
8109911090,629000
8109919000,629000
8109991010,629000
8109991020,629000
8109991030,629000
8109991090,629000
8109999000,629000
8110100000,629000
8110200000,629000
8110900000,629000
8112120000,629000
8112130000,629000
8112190000,629000
8112210000,629000
8112220000,629000
8112290000,629000
8112310000,629000
8112390000,629000
8112410000,629000
8112490000,629000
8112510000,629000
8112520000,629000
8112590000,629000
8112610000,629000
8112690000,629000
8112921000,629000
8112922000,629000
8112923000,629000
8112924000,629000
8112925000,629000
8112926000,629000
8112927000,629000
8112929000,629000
8112991000,629000
8112992000,629000
8112993000,629000
8112994000,629000
8112995000,629000
8112996000,629000
8112997000,629000
8112999000,629000
8113000000,629000
8211100000,629000
8711103000,743190
8711109000,743190
8711202000,743190
8711209000,743190
8711302000,743190
8711309000,743190
8711402000,743190
8711409000,743190
8711502000,743190
8711509000,743190
8711609000,743190
8711902000,743190
8711909000,743190
8714101000,743200
8714109000,743200
8714110000,743200
8714190000,743200
8712001000,743300
8712009010,743300
8712009020,743300
8712009090,743300
8713100000,743300
8713900000,743300
8714200000,743400
8714911000,743400
8714912000,743400
8714919000,743400
8714921000,743400
8714922000,743400
8714931000,743400
8714932000,743400
8714941000,743400
8714942000,743400
8714949000,743400
8714950000,743400
8714961000,743400
8714962000,743400
8714969000,743400
8714990000,743400
8601100000,744100
8601200000,744100
8602100000,744100
8602900000,744100
8603101000,744100
8603102000,744100
8603901000,744100
8603902000,744100
8604001000,744100
8604002000,744100
8604003000,744100
8604004000,744100
8604009000,744100
8605001000,744100
8605001010,744100
8605001090,744100
8605002000,744100
8605003000,744100
8605004000,744100
8605009000,744100
8606100000,744100
8606300000,744100
8606910000,744100
8606911000,744100
8606919000,744100
8606920000,744100
8606990000,744100
7320102000,744200
7320203000,744200
8407901000,744200
8408901010,744200
8408901090,744200
8409991000,744200
8409996000,744200
8413302000,744200
8607110000,744200
8607120000,744200
8607191000,744200
8607192000,744200
8607193000,744200
8607199000,744200
8607210000,744200
8607290000,744200
8607301000,744200
8607302000,744200
8607303000,744200
8607309000,744200
8607910000,744200
8607990000,744200
8428201000,745100
8428331010,745100
8428331020,745100
8428401000,745200
8901100000,746110
8901200000,746120
8901300000,746120
8901901000,746120
8901902000,746120
8902001010,746130
8902001020,746130
8902001030,746130
8902001090,746130
8902002010,746130
8902002090,746130
8903100000,746140
8903110000,746140
8903120000,746140
8903190000,746140
8903210000,746140
8903220000,746140
8903230000,746140
8903910000,746140
8903931000,746151
8903991000,746151
8903310000,746159
8903320000,746159
8903330000,746159
8903920000,746159
8903939000,746159
8903999000,746159
8904001000,746160
8904002000,746160
8904009000,746160
8906100000,746170
8905100000,746190
8905901000,746190
8905902000,746190
8905903000,746190
8905904000,746190
8905905000,746190
8905906000,746190
8413709020,711210
8413709090,711210
8413811000,711210
8413819000,711210
8413820000,711210
8414109020,711220
8414109090,711220
8414200000,711220
8414301000,711220
8414302000,711220
8414400000,711220
8414599000,711220
8414801000,711220
8414809190,711220
8414809210,711220
8414809220,711220
8414809230,711220
8414809900,711220
8413911000,711230
8413912000,711230
8413913000,711230
8413914000,711230
8413915000,711230
8413919000,711230
8413920000,711230
8414901000,711230
8414909010,711230
8414909020,711230
8414909090,711230
8428701000,712110
8428702000,712110
8428709000,712110
8425111010,712190
8425111090,712190
8425112010,712190
8425112090,712190
8425190000,712190
8425311000,712190
8425319000,712190
8425391000,712190
8425399000,712190
8425410000,712190
8425421000,712190
8425422000,712190
8425491000,712190
8425492000,712190
8426110000,712190
8426121000,712190
8426122000,712190
8426190000,712190
8426200000,712190
8426301000,712190
8426302000,712190
8426410000,712190
8426491000,712190
8426492000,712190
8426499000,712190
8426910000,712190
8426999000,712190
8427209000,712190
8428101000,712190
8428102000,712190
8428202000,712190
8428310000,712190
8428320000,712190
8428332000,712190
8428390000,712190
8428402000,712190
8428600000,712190
8428901000,712190
8428909000,712190
8431100000,712200
8431200000,712200
8431310000,712200
8431390000,712200
8415101010,713110
8415101012,713110
8415101020,713110
8415101022,713110
8415102020,713110
8415109010,713110
8415109020,713110
8415200000,713110
8415810000,713110
8415820000,713110
8415830000,713110
8419502000,713110
8419509000,713110
8415900000,713120
8418300000,713210
8418400000,713210
8418501000,713210
8418509000,713210
8418610000,713210
8418692010,713210
8418692020,713210
8418692030,713210
8418692090,713210
8418693000,713210
8418910000,713220
8418999000,713220
8479901010,713220
7321110000,713310
7321120000,713310
7321190000,713310
7321810000,713310
7321820000,713310
7321890000,713310
8402110000,713320
8402120000,713320
8402191000,713320
8402199000,713320
8402200000,713320
8403101000,713330
8403102000,713330
8403103000,713330
8403109000,713330
7321900000,713340
7322111000,713340
7322112000,713340
7322191000,713340
7322192000,713340
7322901000,713340
7322909010,713340
7322909020,713340
7322909030,713340
8402901000,713340
8402902000,713340
8403900000,713340
8404101000,713340
8404102000,713340
8404103000,713340
8404104000,713340
8404109000,713340
8404200000,713340
8404901000,713340
8404902000,713340
8404909000,713340
8416101000,713340
8416102000,713340
8416103000,713340
8416201000,713340
8416202000,713340
8416209000,713340
8416300000,713340
8416901000,713340
8416909000,713340
8469001010,714100
8469001020,714100
8469002000,714100
8469003000,714100
8443313000,714210
8443313010,714210
8443313020,714210
8443324000,714210
8443324010,714210
8443324020,714210
8443392000,714210
8443392010,714210
8443392020,714210
8443393010,714210
8443393020,714210
8443394000,714210
8443994010,714220
8443994020,714220
8443994030,714220
8443994090,714220
8472100000,714900
8472300000,714900
8472301000,714900
8472302000,714900
8472309000,714900
8472902000,714900
8472905000,714900
8472906000,714900
8472909000,714900
9006100000,715110
9006301000,715110
9006302000,715110
9006304000,715110
9006400000,715110
9006401000,715110
9006402000,715110
9006409000,715110
9006511000,715110
9006519000,715110
9006521000,715110
9006529000,715110
9006529010,715110
9006529090,715110
9006531000,715110
9006539010,715110
9006539020,715110
9006539090,715110
9006591000,715110
9006599000,715110
9006599010,715110
9006599090,715110
9006610000,715110
9006690000,715110
9006691000,715110
9006699000,715110
9007100000,715120
9007200000,715130
9007201000,715130
9007209000,715130
9007209010,715130
9007209020,715130
9010101000,715140
9010102000,715140
9010109090,715140
9010509000,715140
9010600000,715140
9005100000,715150
9005800000,715150
9005801000,715150
9005802010,715150
9005802020,715150
9005802030,715150
9005802090,715150
9005809000,715150
9011100000,715160
9011101000,715160
9011109000,715160
9011201000,715160
9011201010,715160
9011201090,715160
9011209000,715160
9011801000,715160
9011802000,715160
9011803000,715160
9011804000,715160
9011805000,715160
9011809000,715160
9011901000,715160
9011909000,715160
9008500000,715190
9008501000,715190
9008502000,715190
9008503000,715190
9013100000,715190
9013101000,715190
9013109000,715190
9013802000,715190
9013803000,715190
9001901000,715210
9001902000,715210
9001903000,715210
9001909000,715210
9002111000,715210
9002119010,715210
9002119020,715210
9002119090,715210
9002191000,715210
9002192000,715210
9002199000,715210
9002201000,715210
9002209000,715210
9002901000,715210
9002909090,715210
9001200000,715290
9005900000,715290
9006910000,715290
9006990000,715290
9007910000,715290
9007920000,715290
9008900000,715290
9010902000,715290
9010909000,715290
9011900000,715290
9013809000,715290
9013901000,715290
9013902000,715290
9013909000,715290
7326901000,721100
8420102000,721100
8444001000,721100
8444002000,721100
8444003000,721100
8444004000,721100
8444009000,721100
8445110000,721100
8445120000,721100
8445130000,721100
8445191000,721100
8445192000,721100
8445193000,721100
8445199000,721100
8445201010,721100
8445201090,721100
8445202000,721100
8445202010,721100
8445202090,721100
8445203000,721100
8445209000,721100
